case_id,category,word,context,note,candidate,pos,model,score,rank,is_expected,top_candidate,top_is_expected,best_expected_rank,reciprocal_rank,expected_margin,error,error_message,latency_first_ms,latency_mean_ms,latency_min_ms,latency_p95_ms,repeats,model_load_seconds,embedding_dimension,max_sequence_length,parameter_count
phone_charge,word sense disambiguation,charge,My phone needs a charge before we leave for the airport.,Device context should prefer battery power.,attack,n,MPNet,0.5870555639266968,3,False,battery power,True,1,1.0,0.18318647146224976,False,,20.41350000035891,20.619924799757428,18.569207999462378,22.933499999999185,5,15.174121332998766,768,384,109486464
phone_charge,word sense disambiguation,charge,My phone needs a charge before we leave for the airport.,Device context should prefer battery power.,accusation,n,MPNet,0.5499160289764404,4,False,battery power,True,1,1.0,0.18318647146224976,False,,20.41350000035891,20.619924799757428,18.569207999462378,22.933499999999185,5,15.174121332998766,768,384,109486464
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,fast,adj,MPNet,0.9755152463912964,1,True,fast,True,1,1.0,0.10201692581176758,False,,15.90066599965212,16.318441799739958,15.224417000354151,18.164325399993686,5,15.174121332998766,768,384,109486464
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,prompt,adj,MPNet,0.9281807541847229,2,True,fast,True,1,1.0,0.10201692581176758,False,,15.90066599965212,16.318441799739958,15.224417000354151,18.164325399993686,5,15.174121332998766,768,384,109486464
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,slow,adj,MPNet,0.8734983205795288,3,False,fast,True,1,1.0,0.10201692581176758,False,,15.90066599965212,16.318441799739958,15.224417000354151,18.164325399993686,5,15.174121332998766,768,384,109486464
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,clever,adj,MPNet,0.8463653326034546,4,False,fast,True,1,1.0,0.10201692581176758,False,,15.90066599965212,16.318441799739958,15.224417000354151,18.164325399993686,5,15.174121332998766,768,384,109486464
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,big,adj,MPNet,0.9904746413230896,1,True,big,True,1,1.0,0.026499569416046143,False,,19.333792000907124,18.025183599820593,16.84091700008139,19.19480860051408,5,15.174121332998766,768,384,109486464
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,substantial,adj,MPNet,0.9830608367919922,2,True,big,True,1,1.0,0.026499569416046143,False,,19.333792000907124,18.025183599820593,16.84091700008139,19.19480860051408,5,15.174121332998766,768,384,109486464
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,lengthy,adj,MPNet,0.9639750719070435,3,False,big,True,1,1.0,0.026499569416046143,False,,19.333792000907124,18.025183599820593,16.84091700008139,19.19480860051408,5,15.174121332998766,768,384,109486464
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,tiny,adj,MPNet,0.7414791584014893,4,False,big,True,1,1.0,0.026499569416046143,False,,19.333792000907124,18.025183599820593,16.84091700008139,19.19480860051408,5,15.174121332998766,768,384,109486464
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",joyful,adj,MPNet,0.6739751696586609,1,True,joyful,True,1,1.0,0.1750745177268982,False,,333.61904099911044,79.9843583994516,13.879750000342028,271.2963161990046,5,15.174121332998766,768,384,109486464
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",sad,adj,MPNet,0.4989006519317627,2,False,joyful,True,1,1.0,0.1750745177268982,False,,333.61904099911044,79.9843583994516,13.879750000342028,271.2963161990046,5,15.174121332998766,768,384,109486464
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",angry,adj,MPNet,0.4692300856113434,3,False,joyful,True,1,1.0,0.1750745177268982,False,,333.61904099911044,79.9843583994516,13.879750000342028,271.2963161990046,5,15.174121332998766,768,384,109486464
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",content,adj,MPNet,0.2644430696964264,4,True,joyful,True,1,1.0,0.1750745177268982,False,,333.61904099911044,79.9843583994516,13.879750000342028,271.2963161990046,5,15.174121332998766,768,384,109486464
animal_cat,basic synonym,cat,The cat sat on the mat.,A direct synonym should beat a related but narrower word and an unrelated animal.,feline,n,BGE,0.9579849243164062,1,True,feline,True,1,1.0,0.027334749698638916,False,,693.6127909993957,155.79154979968735,17.587124999408843,560.6508577995554,5,11.531964709000022,768,512,109482240
animal_cat,basic synonym,cat,The cat sat on the mat.,A direct synonym should beat a related but narrower word and an unrelated animal.,kitten,n,BGE,0.9306501746177673,2,False,feline,True,1,1.0,0.027334749698638916,False,,693.6127909993957,155.79154979968735,17.587124999408843,560.6508577995554,5,11.531964709000022,768,512,109482240
animal_cat,basic synonym,cat,The cat sat on the mat.,A direct synonym should beat a related but narrower word and an unrelated animal.,dog,n,BGE,0.8237799406051636,3,False,feline,True,1,1.0,0.027334749698638916,False,,693.6127909993957,155.79154979968735,17.587124999408843,560.6508577995554,5,11.531964709000022,768,512,109482240
river_bank,word sense disambiguation,bank,"Watching the sunset, the two lovers sat together on the river bank.",The context should prefer the riverside sense over finance senses.,shore,n,BGE,0.9533458948135376,1,True,shore,True,1,1.0,0.02406972646713257,False,,60.8894169999985,27.671083400491625,17.405708000296727,52.896158600196934,5,11.531964709000022,768,512,109482240
river_bank,word sense disambiguation,bank,"Watching the sunset, the two lovers sat together on the river bank.",The context should prefer the riverside sense over finance senses.,depository,n,BGE,0.929276168346405,2,False,shore,True,1,1.0,0.02406972646713257,False,,60.8894169999985,27.671083400491625,17.405708000296727,52.896158600196934,5,11.531964709000022,768,512,109482240
river_bank,word sense disambiguation,bank,"Watching the sunset, the two lovers sat together on the river bank.",The context should prefer the riverside sense over finance senses.,levee,n,BGE,0.9047446846961975,3,False,shore,True,1,1.0,0.02406972646713257,False,,60.8894169999985,27.671083400491625,17.405708000296727,52.896158600196934,5,11.531964709000022,768,512,109482240
river_bank,word sense disambiguation,bank,"Watching the sunset, the two lovers sat together on the river bank.",The context should prefer the riverside sense over finance senses.,fund,n,BGE,0.9047327041625977,4,False,shore,True,1,1.0,0.02406972646713257,False,,60.8894169999985,27.671083400491625,17.405708000296727,52.896158600196934,5,11.531964709000022,768,512,109482240
financial_bank,word sense disambiguation,bank,The bank approved the small business loan after reviewing the application.,Finance context should separate institutional synonyms from river terms.,lender,n,BGE,0.9797288179397583,1,True,lender,True,1,1.0,0.03767794370651245,False,,80.27020800000173,31.48692500035395,18.288792000021203,68.27324139994744,5,11.531964709000022,768,512,109482240
financial_bank,word sense disambiguation,bank,The bank approved the small business loan after reviewing the application.,Finance context should separate institutional synonyms from river terms.,financial institution,n,BGE,0.9756459593772888,2,True,lender,True,1,1.0,0.03767794370651245,False,,80.27020800000173,31.48692500035395,18.288792000021203,68.27324139994744,5,11.531964709000022,768,512,109482240
financial_bank,word sense disambiguation,bank,The bank approved the small business loan after reviewing the application.,Finance context should separate institutional synonyms from river terms.,shore,n,BGE,0.9420508742332458,3,False,lender,True,1,1.0,0.03767794370651245,False,,80.27020800000173,31.48692500035395,18.288792000021203,68.27324139994744,5,11.531964709000022,768,512,109482240
financial_bank,word sense disambiguation,bank,The bank approved the small business loan after reviewing the application.,Finance context should separate institutional synonyms from river terms.,embankment,n,BGE,0.9279052019119263,4,False,lender,True,1,1.0,0.03767794370651245,False,,80.27020800000173,31.48692500035395,18.288792000021203,68.27324139994744,5,11.531964709000022,768,512,109482240
sunset,near synonym,sunset,"Watching the sunset, the two lovers sat together on the river bank.",Close synonyms should beat the antonym-like distractor.,sundown,n,BGE,0.9616849422454834,1,True,sundown,True,1,1.0,0.0016624927520751953,False,,17.499624998890795,16.95649159992172,15.461625000170898,18.473824999819044,5,11.531964709000022,768,512,109482240
sunset,near synonym,sunset,"Watching the sunset, the two lovers sat together on the river bank.",Close synonyms should beat the antonym-like distractor.,sunrise,n,BGE,0.9600224494934082,2,False,sundown,True,1,1.0,0.0016624927520751953,False,,17.499624998890795,16.95649159992172,15.461625000170898,18.473824999819044,5,11.531964709000022,768,512,109482240
sunset,near synonym,sunset,"Watching the sunset, the two lovers sat together on the river bank.",Close synonyms should beat the antonym-like distractor.,dusk,n,BGE,0.9579038023948669,3,True,sundown,True,1,1.0,0.0016624927520751953,False,,17.499624998890795,16.95649159992172,15.461625000170898,18.473824999819044,5,11.531964709000022,768,512,109482240
sunset,near synonym,sunset,"Watching the sunset, the two lovers sat together on the river bank.",Close synonyms should beat the antonym-like distractor.,nightfall,n,BGE,0.920647144317627,4,False,sundown,True,1,1.0,0.0016624927520751953,False,,17.499624998890795,16.95649159992172,15.461625000170898,18.473824999819044,5,11.531964709000022,768,512,109482240
bright_idea,figurative language,bright,Her bright idea helped the team solve the production issue quickly.,Figurative context should prefer mental sharpness over literal light.,luminous,adj,BGE,0.9641267657279968,1,False,luminous,False,3,0.3333333333333333,-0.019383251667022705,False,,75.76049999988754,30.233233400213066,18.37641600104689,64.52836680000473,5,11.531964709000022,768,512,109482240
bright_idea,figurative language,bright,Her bright idea helped the team solve the production issue quickly.,Figurative context should prefer mental sharpness over literal light.,shiny,adj,BGE,0.9545792937278748,2,False,luminous,False,3,0.3333333333333333,-0.019383251667022705,False,,75.76049999988754,30.233233400213066,18.37641600104689,64.52836680000473,5,11.531964709000022,768,512,109482240
bright_idea,figurative language,bright,Her bright idea helped the team solve the production issue quickly.,Figurative context should prefer mental sharpness over literal light.,intelligent,adj,BGE,0.9447435140609741,3,True,luminous,False,3,0.3333333333333333,-0.019383251667022705,False,,75.76049999988754,30.233233400213066,18.37641600104689,64.52836680000473,5,11.531964709000022,768,512,109482240
bright_idea,figurative language,bright,Her bright idea helped the team solve the production issue quickly.,Figurative context should prefer mental sharpness over literal light.,dull,adj,BGE,0.8708024024963379,4,False,luminous,False,3,0.3333333333333333,-0.019383251667022705,False,,75.76049999988754,30.233233400213066,18.37641600104689,64.52836680000473,5,11.531964709000022,768,512,109482240
bright_lamp,literal sense,bright,The bright lamp lit every corner of the quiet room.,Literal lighting context should prefer visual brightness.,radiant,adj,BGE,0.965402364730835,1,True,radiant,True,1,1.0,0.02192014455795288,False,,59.825166999871726,29.701349999959348,20.15774999927089,52.61002519982866,5,11.531964709000022,768,512,109482240
bright_lamp,literal sense,bright,The bright lamp lit every corner of the quiet room.,Literal lighting context should prefer visual brightness.,luminous,adj,BGE,0.9633129835128784,2,True,radiant,True,1,1.0,0.02192014455795288,False,,59.825166999871726,29.701349999959348,20.15774999927089,52.61002519982866,5,11.531964709000022,768,512,109482240
bright_lamp,literal sense,bright,The bright lamp lit every corner of the quiet room.,Literal lighting context should prefer visual brightness.,intelligent,adj,BGE,0.9434822201728821,3,False,radiant,True,1,1.0,0.02192014455795288,False,,59.825166999871726,29.701349999959348,20.15774999927089,52.61002519982866,5,11.531964709000022,768,512,109482240
bright_lamp,literal sense,bright,The bright lamp lit every corner of the quiet room.,Literal lighting context should prefer visual brightness.,dim,adj,BGE,0.9268124103546143,4,False,radiant,True,1,1.0,0.02192014455795288,False,,59.825166999871726,29.701349999959348,20.15774999927089,52.61002519982866,5,11.531964709000022,768,512,109482240
mouse_device,word sense disambiguation,mouse,She clicked the mouse to open the file on her laptop.,Computing context should beat the animal sense.,computer mouse,n,BGE,0.9934704303741455,1,True,computer mouse,True,1,1.0,0.04392087459564209,False,,22.381958000551094,20.35685819973878,16.643082999507897,23.735591599324835,5,11.531964709000022,768,512,109482240
mouse_device,word sense disambiguation,mouse,She clicked the mouse to open the file on her laptop.,Computing context should beat the animal sense.,pointer,n,BGE,0.9548330307006836,2,True,computer mouse,True,1,1.0,0.04392087459564209,False,,22.381958000551094,20.35685819973878,16.643082999507897,23.735591599324835,5,11.531964709000022,768,512,109482240
mouse_device,word sense disambiguation,mouse,She clicked the mouse to open the file on her laptop.,Computing context should beat the animal sense.,keyboard,n,BGE,0.9495495557785034,3,False,computer mouse,True,1,1.0,0.04392087459564209,False,,22.381958000551094,20.35685819973878,16.643082999507897,23.735591599324835,5,11.531964709000022,768,512,109482240
mouse_device,word sense disambiguation,mouse,She clicked the mouse to open the file on her laptop.,Computing context should beat the animal sense.,rodent,n,BGE,0.8903023600578308,4,False,computer mouse,True,1,1.0,0.04392087459564209,False,,22.381958000551094,20.35685819973878,16.643082999507897,23.735591599324835,5,11.531964709000022,768,512,109482240
mouse_animal,word sense disambiguation,mouse,The mouse hid behind the cupboard when the kitchen light turned on.,Animal context should beat computing terms.,computer mouse,n,BGE,0.9519401788711548,1,False,computer mouse,False,2,0.5,-0.009936630725860596,False,,14.98583300053724,16.480241599856527,14.98583300053724,18.816383599914843,5,11.531964709000022,768,512,109482240
mouse_animal,word sense disambiguation,mouse,The mouse hid behind the cupboard when the kitchen light turned on.,Animal context should beat computing terms.,rodent,n,BGE,0.9420035481452942,2,True,computer mouse,False,2,0.5,-0.009936630725860596,False,,14.98583300053724,16.480241599856527,14.98583300053724,18.816383599914843,5,11.531964709000022,768,512,109482240
mouse_animal,word sense disambiguation,mouse,The mouse hid behind the cupboard when the kitchen light turned on.,Animal context should beat computing terms.,rat,n,BGE,0.9130181670188904,3,True,computer mouse,False,2,0.5,-0.009936630725860596,False,,14.98583300053724,16.480241599856527,14.98583300053724,18.816383599914843,5,11.531964709000022,768,512,109482240
mouse_animal,word sense disambiguation,mouse,The mouse hid behind the cupboard when the kitchen light turned on.,Animal context should beat computing terms.,pointer,n,BGE,0.8966399431228638,4,False,computer mouse,False,2,0.5,-0.009936630725860596,False,,14.98583300053724,16.480241599856527,14.98583300053724,18.816383599914843,5,11.531964709000022,768,512,109482240
legal_charge,word sense disambiguation,charge,The prosecutor filed a serious charge after reviewing the evidence.,Legal context should prefer accusation over payment or electricity.,accusation,n,BGE,0.9764491319656372,1,True,accusation,True,1,1.0,0.047535061836242676,False,,40.70045800108346,21.545374800189165,16.166333000001032,36.042883000845904,5,11.531964709000022,768,512,109482240
legal_charge,word sense disambiguation,charge,The prosecutor filed a serious charge after reviewing the evidence.,Legal context should prefer accusation over payment or electricity.,attack,n,BGE,0.9289140701293945,2,False,accusation,True,1,1.0,0.047535061836242676,False,,40.70045800108346,21.545374800189165,16.166333000001032,36.042883000845904,5,11.531964709000022,768,512,109482240
legal_charge,word sense disambiguation,charge,The prosecutor filed a serious charge after reviewing the evidence.,Legal context should prefer accusation over payment or electricity.,fee,n,BGE,0.9192426800727844,3,False,accusation,True,1,1.0,0.047535061836242676,False,,40.70045800108346,21.545374800189165,16.166333000001032,36.042883000845904,5,11.531964709000022,768,512,109482240
legal_charge,word sense disambiguation,charge,The prosecutor filed a serious charge after reviewing the evidence.,Legal context should prefer accusation over payment or electricity.,electrical load,n,BGE,0.8611432909965515,4,False,accusation,True,1,1.0,0.047535061836242676,False,,40.70045800108346,21.545374800189165,16.166333000001032,36.042883000845904,5,11.531964709000022,768,512,109482240
phone_charge,word sense disambiguation,charge,My phone needs a charge before we leave for the airport.,Device context should prefer battery power.,fee,n,BGE,0.925517201423645,1,False,fee,False,2,0.5,-0.029124021530151367,False,,17.64645899856987,18.143608199534356,16.401416000007885,20.22498319965962,5,11.531964709000022,768,512,109482240
phone_charge,word sense disambiguation,charge,My phone needs a charge before we leave for the airport.,Device context should prefer battery power.,battery power,n,BGE,0.8963931798934937,2,True,fee,False,2,0.5,-0.029124021530151367,False,,17.64645899856987,18.143608199534356,16.401416000007885,20.22498319965962,5,11.531964709000022,768,512,109482240
phone_charge,word sense disambiguation,charge,My phone needs a charge before we leave for the airport.,Device context should prefer battery power.,accusation,n,BGE,0.8929735422134399,3,False,fee,False,2,0.5,-0.029124021530151367,False,,17.64645899856987,18.143608199534356,16.401416000007885,20.22498319965962,5,11.531964709000022,768,512,109482240
phone_charge,word sense disambiguation,charge,My phone needs a charge before we leave for the airport.,Device context should prefer battery power.,attack,n,BGE,0.8569035530090332,4,False,fee,False,2,0.5,-0.029124021530151367,False,,17.64645899856987,18.143608199534356,16.401416000007885,20.22498319965962,5,11.531964709000022,768,512,109482240
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,fast,adj,BGE,0.9699974060058594,1,True,fast,True,1,1.0,0.07002127170562744,False,,15.070125000420376,16.039391799859004,15.070125000420376,17.429708999407012,5,11.531964709000022,768,512,109482240
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,prompt,adj,BGE,0.9524435997009277,2,True,fast,True,1,1.0,0.07002127170562744,False,,15.070125000420376,16.039391799859004,15.070125000420376,17.429708999407012,5,11.531964709000022,768,512,109482240
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,clever,adj,BGE,0.8999761343002319,3,False,fast,True,1,1.0,0.07002127170562744,False,,15.070125000420376,16.039391799859004,15.070125000420376,17.429708999407012,5,11.531964709000022,768,512,109482240
quick_response,basic synonym,quick,Thank you for the quick response to my support request.,Response context should prefer promptness over unrelated senses.,slow,adj,BGE,0.8381389379501343,4,False,fast,True,1,1.0,0.07002127170562744,False,,15.070125000420376,16.039391799859004,15.070125000420376,17.429708999407012,5,11.531964709000022,768,512,109482240
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,big,adj,BGE,0.9889285564422607,1,True,big,True,1,1.0,0.0033733248710632324,False,,37.48012500000186,23.029591399608762,18.6566659995151,34.022824999919976,5,11.531964709000022,768,512,109482240
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,lengthy,adj,BGE,0.9855552315711975,2,False,big,True,1,1.0,0.0033733248710632324,False,,37.48012500000186,23.029591399608762,18.6566659995151,34.022824999919976,5,11.531964709000022,768,512,109482240
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,substantial,adj,BGE,0.985236644744873,3,True,big,True,1,1.0,0.0033733248710632324,False,,37.48012500000186,23.029591399608762,18.6566659995151,34.022824999919976,5,11.531964709000022,768,512,109482240
large_dataset,domain vocabulary,large,The experiment used a large dataset with millions of labeled examples.,Technical writing should still prefer size synonyms over antonyms.,tiny,adj,BGE,0.8945008516311646,4,False,big,True,1,1.0,0.0033733248710632324,False,,37.48012500000186,23.029591399608762,18.6566659995151,34.022824999919976,5,11.531964709000022,768,512,109482240
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",joyful,adj,BGE,0.8062113523483276,1,True,joyful,True,1,1.0,0.1548166275024414,False,,39.91295800005901,18.004291599572753,12.236290998771437,34.56369140003517,5,11.531964709000022,768,512,109482240
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",sad,adj,BGE,0.6513947248458862,2,False,joyful,True,1,1.0,0.1548166275024414,False,,39.91295800005901,18.004291599572753,12.236290998771437,34.56369140003517,5,11.531964709000022,768,512,109482240
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",angry,adj,BGE,0.6491439342498779,3,False,joyful,True,1,1.0,0.1548166275024414,False,,39.91295800005901,18.004291599572753,12.236290998771437,34.56369140003517,5,11.531964709000022,768,512,109482240
no_context_happy,no context fallback,happy,,"When context is unavailable, lexical similarity should still help.",content,adj,BGE,0.5550090074539185,4,True,joyful,True,1,1.0,0.1548166275024414,False,,39.91295800005901,18.004291599572753,12.236290998771437,34.56369140003517,5,11.531964709000022,768,512,109482240
